country,year,month,level,maker,model,category,seats,region,units,units_ytd,yoy_pct,is_subtotal,source,source_url,source_name,source_site
VN,2026,6,model,Ford,Everest,SUV,7 seats,North,466,2982,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Everest,SUV,7 seats,South,203,1702,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Mach-E,BEV,5 seats,ALL,6,70,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Mach-E,BEV,5 seats,Central,,4,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Mach-E,BEV,5 seats,North,1,21,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Mach-E,BEV,5 seats,South,5,45,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Ranger CBU,Pick-up,5 seats,ALL,176,1427,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Ranger CBU,Pick-up,5 seats,Central,37,358,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Ranger CBU,Pick-up,5 seats,North,58,519,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Ranger CBU,Pick-up,5 seats,South,81,550,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Ranger CKD,Pick-up,5 seats,ALL,676,5559,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Ranger CKD,Pick-up,5 seats,Central,128,1475,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Ranger CKD,Pick-up,5 seats,North,366,2537,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Ranger CKD,Pick-up,5 seats,South,182,1547,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Territory,MPV,5 seats,ALL,784,6144,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Territory,MPV,5 seats,Central,180,1899,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Territory,MPV,5 seats,North,419,2763,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Territory,MPV,5 seats,South,185,1482,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Transit,Minibus,16 seats,ALL,281,1931,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Transit,Minibus,16 seats,Central,27,195,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Transit,Minibus,16 seats,North,85,506,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Ford,Transit,Minibus,16 seats,South,169,1230,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Hino,HINO,Other Truck,3 seats,ALL,229,1667,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Hino,HINO,Other Truck,3 seats,Central,29,210,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Hino,HINO,Other Truck,3 seats,North,84,515,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Hino,HINO,Other Truck,3 seats,South,116,942,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,BR-V,MPV,7 seats,ALL,143,1270,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,BR-V,MPV,7 seats,Central,30,345,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,BR-V,MPV,7 seats,North,57,457,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,BR-V,MPV,7 seats,South,56,468,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,CR-V,SUV,7 seats,ALL,143,1723,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,CR-V,SUV,7 seats,Central,37,450,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,CR-V,SUV,7 seats,North,68,907,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,CR-V,SUV,7 seats,South,38,366,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,CR-V Hybrid,Hybrid,5 seats,ALL,300,1831,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,CR-V Hybrid,Hybrid,5 seats,Central,55,390,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,CR-V Hybrid,Hybrid,5 seats,North,168,1014,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,CR-V Hybrid,Hybrid,5 seats,South,77,427,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,Civic,Sedan,5 seats,ALL,35,126,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,Civic,Sedan,5 seats,Central,7,22,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,Civic,Sedan,5 seats,North,5,17,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,Civic,Sedan,5 seats,South,23,87,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,Civic Hybrid,Hybrid,5 seats,ALL,2,313,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,Civic Hybrid,Hybrid,5 seats,Central,1,41,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,Civic Hybrid,Hybrid,5 seats,North,,66,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,Civic Hybrid,Hybrid,5 seats,South,1,206,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,Civic TypeR,Others,5 seats,ALL,,1,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,Civic TypeR,Others,5 seats,South,,1,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,HR-V,SUV,5 seats,ALL,395,1874,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,HR-V,SUV,5 seats,Central,187,822,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,HR-V,SUV,5 seats,North,113,584,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,HR-V,SUV,5 seats,South,95,468,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,HR-V Hybrid,Hybrid 5 seats,,ALL,72,645,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,HR-V Hybrid,Hybrid 5 seats,,Central,28,159,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,HR-V Hybrid,Hybrid 5 seats,,North,16,222,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda,HR-V Hybrid,Hybrid 5 seats,,South,28,264,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda Honda,CITY,Sedan,5 seats,ALL,912,3522,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda Honda,CITY,Sedan,5 seats,Central,240,843,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda Honda,CITY,Sedan,5 seats,North,368,1581,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Honda Honda,CITY,Sedan,5 seats,South,304,1098,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,Bus Chassis,Chassis,,ALL,,71,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,Bus Chassis,Chassis,,South,,71,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,D-Max,Pick-up,5 seats,ALL,18,370,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,D-Max,Pick-up,5 seats,Central,4,95,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,D-Max,Pick-up,5 seats,North,8,109,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,D-Max,Pick-up,5 seats,South,6,166,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,Truck,Other Truck,3 seats,ALL,874,4933,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,Truck,Other Truck,3 seats,Central,47,287,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,Truck,Other Truck,3 seats,North,327,1907,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,Truck,Other Truck,3 seats,South,500,2739,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,mu-X,SUV,7 seats,ALL,8,82,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,mu-X,SUV,7 seats,Central,,7,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,mu-X,SUV,7 seats,North,3,16,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Isuzu,mu-X,SUV,7 seats,South,5,59,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,JMC,IZ,Light truck,,ALL,193,1173,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,JMC,IZ,Light truck,,Central,25,214,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,JMC,IZ,Light truck,,North,89,440,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,JMC,IZ,Light truck,,South,79,519,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Missu Tải,Missu,Small truck,,ALL,43,108,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Missu Tải,Missu,Small truck,,Central,4,6,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Missu Tải,Missu,Small truck,,North,12,26,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Missu Tải,Missu,Small truck,,South,27,76,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Missu Van,Missu,Van,,ALL,14,36,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Missu Van,Missu,Van,,Central,1,11,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Missu Van,Missu,Van,,North,2,5,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Missu Van,Missu,Van,,South,11,20,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Mitsubishi,Attrage,Sedan,5 seats,ALL,104,717,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Mitsubishi,Attrage,Sedan,5 seats,Central,13,166,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2026,6,model,Mitsubishi,Attrage,Sedan,5 seats,North,40,145,,0,vama,http://vama.org.vn/Data/upload/files/2026/BCBH/VAMA%20sales%20report%20June%202026%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
