year,month,maker,model,vama_class,seats,units,units_ytd
2024,5,Toyota,Avanza CKD,MPV,7 seats,167,749
2024,5,Mitsubishi,Triton,Pick-up,5 seats,163,742
2024,5,Toyota,Fortuner,SUV,8 seats,162,582
2024,5,Hino,HINO,Other Truck,3 seats,148,750
2024,5,Mitsubishi,Outlander,SUV,7 seats,139,392
2024,5,Mitsubishi,Xpander (CKD),MPV,7 seats,137,601
2024,5,Toyota,Yaris Cross Hybrid,Hybrid,,121,286
2024,5,THACO TRUCK,Thaco dumptruck (SPV),,2 seats,120,438
2024,5,THACO MAZDA,CX-30,SUV,7 seats,116,578
2024,5,Suzuki,Carry Blind Van,Van,2 seats,115,1141
2024,5,Honda,HR-V,SUV,5 seats,107,2197
2024,5,Toyota,Camry,Sedan,5 seats,85,448
2024,5,THACO KIA,Sorento,SUV,7 seats,84,291
2024,5,Toyota,Fortuner (CBU),SUV,8 seats,84,291
2024,5,THACO MAZDA,Mazda 6,Sedan,5 seats,78,216
2024,5,THACO KIA,Morning,Hatchback,5 seats,74,320
2024,5,Toyota,Landcruiser 200 GX 470,SUV,8 seats,71,220
2024,5,Mitsubishi,Pajero Sport,SUV,7 seats,68,282
2024,5,Toyota,Innova,MPV,8 seats,41,270
2024,5,Toyota,Corolla,Sedan,5 seats,34,156
2024,5,Isuzu,D-Max,Pick-up,5 seats,33,139
2024,5,VINAMOTOR,Vinamotor D8,,Under 10T,31,60
2024,5,Honda,CR-V Hybrid,Hybrid,5 seats,29,415
2024,5,Ford,Explorer,SUV,7 seats,29,279
2024,5,THACO KIA,Soluto,Sedan,5 seats,25,141
2024,5,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,23,79
2024,5,Toyota,Camry Hybrid,Hybrid,,22,107
2024,5,Suzuki,Swift,Hatchback,5 seats,21,208
2024,5,THACO KIA,K5,Sedan,5 seats,20,111
2024,5,THACO KIA,New Sorento HEV/PHEV,Hybrid,7 seats,20,44
2024,5,Toyota,Alphard,MPV,7 seats,19,45
2024,5,Suzuki,XL7 Jimny,SUV,7 seats,15,1752
2024,5,BUS THACO,Minibus,Minibus,,13,85
2024,5,Isuzu,Bus Chassis,Chassis,,12,60
2024,5,Isuzu,mu-X,SUV,7 seats,12,67
2024,5,Honda Honda,Accord,Sedan,5 seats,4,40
2024,5,Suzuki,Ciaz,Sedan,5 seats,3,8
2024,5,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),3 seats,2,13
2024,5,Honda,Civic TypeR,Others,5 seats,1,7
2024,5,Toyota,Corolla Hybrid,Hybrid,6 seats,1,37
2024,5,Suzuki,Super Carry Pro,Small truck,2 seats,1,18
2024,5,VIDABUS,G12,Large bus,47 seats,,24
2024,5,VINAMOTOR,Hyundai,Large bus Medium truck Light truck Small truck,29-80 Seats,,96
2024,5,THACO MAZDA,BT-50,Pick-up,5 seats,,5
2024,5,SAMCO,Car carring truck,Car Carrying Truck (SPV),3 seats,,1
2024,5,SAMCO,Sewage suction truck,Sewage suction truck (SPV),3 seats,,4
2024,5,SAMCO,SAMCO B40 ~ B80,Large bus,40 seats,,65
2024,5,Toyota,Avanza CBU,MPV,7 seats,,1
2024,5,Toyota,Alphard Hybrid,Hybrid,8 seats,,3
2024,5,Toyota,Yaris,Sedan,5 seats,,8
2024,5,Suzuki,Carry Truck,Small truck,2 seats,,397
2024,4,Mitsubishi,Xpander (CBU),MPV,7 seats,1110,4307
2024,4,Ford,Ranger CKD,Pick-up,5 seats,990,4118
2024,4,Toyota,Vios,Sedan,5 seats,923,2680
2024,4,Toyota,Yaris Cross,SUV,5 seats,841,1872
2024,4,Mitsubishi,Xforcce,SUV,5 seats,806,2140
2024,4,THACO MAZDA,CX-5,Crossover,5 seats,800,3119
2024,4,Ford,Everest,SUV,7 seats,766,2801
2024,4,Isuzu,Truck,Other Truck,3 seats,746,2335
2024,4,Toyota,Innova Cross,MPV,7 seats,661,690
2024,4,THACO TRUCK,Thaco truck,Light truck Dump truck (SPV),2 seats,621,2076
2024,4,THACO KIA,Sonet,Crossover,5 seats,563,2452
2024,4,Honda,CR-V Hybrid,Hybrid,5 seats,534,828
2024,4,Ford,Transit,Minibus,16 seats,529,1538
2024,4,Toyota,Veloz,MPV,8 seats,525,1493
2024,4,THACO KIA,Carnival,MPV,7 seats,479,1584
2024,4,THACO KIA,Seltos,Crossover,5 seats,473,1539
2024,4,Ford,Territory,MPV,5 seats,449,1661
2024,4,THACO MAZDA,Mazda2,Sedan,5 seats,427,1502
2024,4,Honda,CITY,Sedan,5 seats,405,2570
2024,4,THACO TRUCK,K2700 (K200),Small truck,2 seats,395,1185
2024,4,Suzuki,XL7 Jimny,SUV,7 seats,391,1737
2024,4,THACO KIA,Carens,SUV,7 seats,349,1186
2024,4,THACO MAZDA,Mazda3,Sedan,5 seats,337,1319
2024,4,THACO TRUCK,K3000 (K250),Small truck,2 seats,325,879
2024,4,Honda,BR-V,MPV,7 seats,321,1048
2024,4,Toyota,Raize,SUV,5 seats,295,1131
2024,4,Suzuki,Carry Pro CKD,Small truck,2 seats,287,907
2024,4,Ford,Ranger CBU,Pick-up,5 seats,272,706
2024,4,4. VA THACO KIA,MAsendtomedia_April24 K3,Sedan,Page 1 5 seats,271,
2024,4,Toyota,Wigo,Sedan,5 seats,267,787
2024,4,Honda,HR-V,SUV,5 seats,248,2090
2024,4,Suzuki,Carry Blind Van,Van,2 seats,230,1026
2024,4,THACO KIA,Sportage,SUV,5 seats,212,550
2024,4,THACO PREMIUM,Peugeot SUV,peugeot,7 seats,210,832
2024,4,Mitsubishi,Attrage,Sedan,5 seats,208,601
2024,4,Suzuki,Ertiga Hybrid,Hybrid,7 seats,203,835
2024,4,THACO MAZDA,CX-8,SUV,7 seats,202,684
2024,4,Honda,Civic,Sedan,5 seats,197,465
2024,4,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,192,541
2024,4,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,187,482
2024,4,THACO MAZDA,CX-30,SUV,7 seats,176,462
2024,4,THACO MAZDA,CX-3,SUV,5 seats,176,598
2024,4,Toyota,Avanza CKD,MPV,7 seats,174,582
2024,4,Toyota,Fortuner,SUV,8 seats,167,420
2024,4,Mitsubishi,Xpander (CKD),MPV,7 seats,153,464
2024,4,Mitsubishi,Triton,Pick-up,5 seats,144,579
2024,4,Toyota,Innova Cross Hybrid,Hybrid,,141,384
2024,4,THACO TRUCK,Thaco dumptruck (SPV),,2 seats,129,318
2024,4,Hino,HINO,Other Truck,3 seats,119,602
2024,4,Toyota,Camry,Sedan,5 seats,110,363
2024,4,Toyota,Fortuner (CBU),SUV,8 seats,100,207
2024,4,Toyota,Landcruiser 200 GX 470,SUV,8 seats,95,149
2024,4,Honda,CR-V (CKD),SUV,7 seats,92,878
2024,4,THACO KIA,Sorento,SUV,7 seats,73,207
2024,4,THACO KIA,Morning,Hatchback,5 seats,64,246
2024,4,Toyota,Innova,MPV,8 seats,62,229
2024,4,Mitsubishi,Outlander,SUV,7 seats,62,253
2024,4,Ford,Explorer,SUV,7 seats,47,250
2024,4,Toyota,Yaris Cross Hybrid,Hybrid,,41,165
2024,4,Toyota,Corolla,Sedan,5 seats,35,122
2024,4,THACO MAZDA,Mazda 6,Sedan,5 seats,32,138
2024,4,Isuzu,D-Max,Pick-up,5 seats,30,106
2024,4,VINAMOTOR,Vinamotor D8,,Under 10T,29,29
2024,4,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,29,56
2024,4,Mitsubishi,Pajero Sport,SUV,7 seats,25,214
2024,4,BUS THACO,Minibus,Minibus,,24,72
2024,4,THACO KIA,Soluto,Sedan,5 seats,24,116
2024,4,Isuzu,Bus Chassis,Chassis,,24,48
2024,4,Toyota,Camry Hybrid,Hybrid,,23,85
2024,4,Suzuki,Swift,Hatchback,5 seats,23,187
2024,4,Isuzu,mu-X,SUV,7 seats,20,55
2024,4,THACO KIA,K5,Sedan,5 seats,17,91
2024,4,THACO KIA,New Sorento HEV/PHEV,Hybrid,7 seats,14,24
2024,4,VIDABUS,G12,Large bus,47 seats,12,24
2024,4,Toyota,Corolla Cross,SUV,5 seats,12,346
2024,4,Toyota,Alphard,MPV,7 seats,7,26
2024,4,Honda Honda,Accord,Sedan,5 seats,5,36
2024,4,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),3 seats,4,11
2024,4,Suzuki,Carry Truck,Small truck,2 seats,3,397
2024,4,Toyota,Corolla Cross Hybrid,Hybrid,,2,25
2024,4,Toyota,Avanza CBU,MPV,7 seats,1,1
2024,4,Toyota,Corolla Hybrid,Hybrid,6 seats,1,36
2024,4,Suzuki,Ciaz,Sedan,5 seats,1,5
2024,4,VINAMOTOR,Hyundai,Large bus Medium truck Light truck Small truck,29-80 Seats,,96
2024,4,Honda,Civic TypeR,Others,5 seats,,6
2024,4,THACO MAZDA,BT-50,Pick-up,5 seats,,5
2024,4,SAMCO,Car carring truck,Car Carrying Truck (SPV),3 seats,,1
2024,4,SAMCO,Sewage suction truck,Sewage suction truck (SPV),3 seats,,4
2024,4,SAMCO,SAMCO B40 ~ B80,Large bus,40 seats,,65
2024,4,Toyota,Alphard Hybrid,Hybrid,8 seats,,3
2024,4,Toyota,Yaris,Sedan,5 seats,,8
2024,4,Suzuki,Super Carry Pro,Small truck,2 seats,,17
2024,3,Mitsubishi,Xpander (CBU),MPV,7 seats,1410,3197
2024,3,Ford,Ranger CKD,Pick-up,5 seats,1382,3128
2024,3,Mitsubishi,Xforcce,SUV,5 seats,1334,1334
2024,3,Honda,CITY,Sedan,5 seats,1043,2165
2024,3,Toyota,Vios,Sedan,5 seats,934,1757
2024,3,THACO MAZDA,CX-5,Crossover,5 seats,912,2319
2024,3,Ford,Everest,SUV,7 seats,899,2035
2024,3,Isuzu,Truck,Other Truck,3 seats,809,1589
2024,3,THACO TRUCK,Thaco truck,Light truck Dump truck (SPV),2 seats,781,1455
2024,3,Honda,HR-V,SUV,5 seats,759,1842
2024,3,THACO KIA,Sonet,Crossover,5 seats,751,1889
2024,3,Suzuki,XL7 Jimny,SUV,7 seats,677,1346
2024,3,Toyota,Yaris Cross,SUV,5 seats,658,1031
2024,3,Ford,Territory,MPV,5 seats,602,1212
2024,3,Ford,Transit,Minibus,16 seats,583,1009
2024,3,Toyota,Veloz,MPV,8 seats,569,968
2024,3,THACO KIA,Carnival,MPV,7 seats,498,1105
2024,3,Honda,CR-V (CKD),SUV,7 seats,467,786
2024,3,THACO TRUCK,K2700 (K200),Small truck,2 seats,459,790
2024,3,THACO MAZDA,Mazda2,Sedan,5 seats,453,1075
2024,3,Suzuki,Carry Blind Van,Van,2 seats,434,796
2024,3,Toyota,Raize,SUV,5 seats,392,836
2024,3,THACO MAZDA,Mazda3,Sedan,5 seats,350,982
2024,3,THACO KIA,Seltos,Crossover,5 seats,340,1066
2024,3,THACO KIA,Carens,SUV,7 seats,332,837
2024,3,THACO TRUCK,K3000 (K250),Small truck,2 seats,303,554
2024,3,Toyota,Wigo,Sedan,5 seats,288,520
2024,3,Suzuki,Carry Pro CKD,Small truck,2 seats,284,620
2024,3,Hino,HINO,Other Truck,3 seats,283,483
2024,3,Honda,BR-V,MPV,7 seats,272,727
2024,3,THACO KIA,K3,Sedan,5 seats,272,552
2024,3,THACO PREMIUM,Peugeot SUV,peugeot,7 seats,231,622
2024,3,Mitsubishi,Triton,Pick-up,5 seats,216,435
2024,3,THACO MAZDA,CX-3,SUV,5 seats,214,422
2024,3,Toyota,Innova Cross Hybrid,Hybrid,,212,243
2024,3,THACO MAZDA,CX-8,SUV,7 seats,202,482
2024,3,Toyota,Avanza,MPV,7 seats,196,408
2024,3,Honda,CR-V Hybrid,Hybrid,5 seats,182,294
2024,3,THACO MAZDA,CX-30,SUV,7 seats,181,286
2024,3,Mitsubishi,Attrage,Sedan,5 seats,176,393
2024,3,Mitsubishi,Xpander (CKD),MPV,7 seats,172,311
2024,3,Suzuki,Ertiga Hybrid,Hybrid,7 seats,167,632
2024,3,Ford,Ranger CBU,Pick-up,5 seats,157,434
2024,3,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,153,295
2024,3,THACO KIA,Sportage,SUV,5 seats,153,338
2024,3,Toyota,Fortuner,SUV,8 seats,153,253
2024,3,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,137,349
2024,3,Toyota,Camry,Sedan,5 seats,111,253
2024,3,Suzuki,Carry Truck,Small truck,2 seats,111,394
2024,3,THACO TRUCK,Thaco dumptruck (SPV),,2 seats,110,189
2024,3,Honda,Civic,Sedan,5 seats,97,268
2024,3,Mitsubishi,Outlander,SUV,7 seats,91,191
2024,3,THACO KIA,Morning,Hatchback,5 seats,73,182
2024,3,Toyota,Corolla Cross,SUV,5 seats,71,334
2024,3,Toyota,Innova,MPV,8 seats,64,167
2024,3,Ford,Explorer,SUV,7 seats,63,203
2024,3,Toyota,Fortuner (CBU),SUV,8 seats,58,107
2024,3,Isuzu,D-Max,Pick-up,5 seats,47,76
2024,3,Toyota,Yaris Cross Hybrid,Hybrid,,44,124
2024,3,3. VA THACO KIA,MAsendtomedia_March2 Sorento,4 SUV,Page 1 7 seats,42,
2024,3,Mitsubishi,Pajero Sport,SUV,7 seats,40,189
2024,3,THACO MAZDA,Mazda 6,Sedan,5 seats,38,106
2024,3,Toyota,Corolla,Sedan,5 seats,34,87
2024,3,VINAMOTOR,Hyundai,Large bus Medium truck Light truck Small truck,29-80 Seats,33,96
2024,3,THACO KIA,Soluto,Sedan,5 seats,32,92
2024,3,Suzuki,Swift,Hatchback,5 seats,32,164
2024,3,BUS THACO,Minibus,Minibus,,28,48
2024,3,THACO KIA,K5,Sedan,5 seats,24,74
2024,3,Isuzu,Bus Chassis,Chassis,,24,24
2024,3,Toyota,Camry Hybrid,Hybrid,,20,62
2024,3,Toyota,Innova Cross,MPV,7 seats,19,29
2024,3,Toyota,Landcruiser 200 GX 470,SUV,8 seats,19,54
2024,3,SAMCO,SAMCO B40 ~ B80,Large bus,40 seats,14,65
2024,3,VIDABUS,G12,Large bus,47 seats,12,12
2024,3,Honda Honda,Accord,Sedan,5 seats,11,31
2024,3,Isuzu,mu-X,SUV,7 seats,10,35
2024,3,Toyota,Alphard,MPV,7 seats,10,19
2024,3,Toyota,Corolla Cross Hybrid,Hybrid,,9,23
2024,3,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,8,27
2024,3,THACO KIA,New Sorento HEV/PHEV,Hybrid,7 seats,7,10
2024,3,Suzuki,Super Carry Pro,Small truck,2 seats,6,17
2024,3,Toyota,Corolla Hybrid,Hybrid,6 seats,3,35
2024,3,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),3 seats,2,7
2024,3,Honda,Civic TypeR,Others,5 seats,1,6
2024,3,Toyota,Alphard Hybrid,Hybrid,8 seats,1,3
2024,3,Suzuki,Ciaz,Sedan,5 seats,1,4
2024,3,THACO MAZDA,BT-50,Pick-up,5 seats,,5
2024,3,SAMCO,Car carring truck,Car Carrying Truck (SPV),3 seats,,1
2024,3,SAMCO,Sewage suction truck,Sewage suction truck (SPV),3 seats,,4
2024,3,Toyota,Yaris,Sedan,5 seats,,8
2024,2,Ford,Ranger CKD,Pick-up,5 seats,795,1746
2024,2,Honda,CITY,Sedan,5 seats,640,1122
2024,2,THACO MAZDA,CX-5,Crossover,5 seats,600,1407
2024,2,Mitsubishi,Xpander (CBU),MPV,7 seats,586,1787
2024,2,THACO KIA,Sonet,Crossover,5 seats,428,1138
2024,2,Ford,Everest,SUV,7 seats,351,1136
2024,2,THACO TRUCK,Thaco truck,Light truck Dump truck (SPV),2 seats,349,674
2024,2,Isuzu,Truck,Other Truck,3 seats,335,780
2024,2,Honda,HR-V,SUV,5 seats,282,1083
2024,2,THACO KIA,Carnival,MPV,7 seats,268,607
2024,2,THACO MAZDA,Mazda2,Sedan,5 seats,250,622
2024,2,THACO MAZDA,Mazda3,Sedan,5 seats,234,632
2024,2,Ford,Territory,MPV,5 seats,220,610
2024,2,Suzuki,XL7 Jimy,SUV,7 seats,219,669
2024,2,THACO KIA,Seltos,Crossover,5 seats,202,726
2024,2,THACO KIA,Carens,SUV,7 seats,201,505
2024,2,THACO TRUCK,K2700 (K200),Small truck,2 seats,200,331
2024,2,Suzuki,Carry Pro CKD,Small truck,2 seats,188,336
2024,2,Toyota,Raize,SUV,5 seats,181,444
2024,2,Ford,Transit,Minibus,16 seats,175,426
2024,2,Suzuki,Carry Blind Van,Van,2 seats,174,362
2024,2,Toyota,Vios,Sedan,5 seats,170,823
2024,2,THACO PREMIUM,Peugeot SUV,peugeot,7 seats,167,391
2024,2,Toyota,Wigo,Sedan,5 seats,148,232
2024,2,Toyota,Veloz,MPV,8 seats,146,399
2024,2,THACO TRUCK,K3000 (K250),Small truck,2 seats,129,251
2024,2,Honda,BR-V,MPV,7 seats,127,455
2024,2,THACO MAZDA,CX-8,SUV,7 seats,108,280
2024,2,THACO KIA,K3,Sedan,5 seats,105,280
2024,2,Toyota,Corolla Cross,SUV,5 seats,99,263
2024,2,Toyota,Yaris Cross,SUV,5 seats,91,373
2024,2,Ford,Ranger CBU,Pick-up,5 seats,85,277
2024,2,Toyota,Avanza,MPV,7 seats,85,212
2024,2,Honda,CR-V (CKD),SUV,7 seats,84,319
2024,2,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,79,212
2024,2,THACO MAZDA,CX-30,SUV,7 seats,78,105
2024,2,Honda,CR-V Hybrid,Hybrid,5 seats,77,112
2024,2,THACO KIA,Sportage,SUV,5 seats,72,185
2024,2,Mitsubishi,Triton,Pick-up,5 seats,70,219
2024,2,THACO MAZDA,CX-3,SUV,5 seats,67,208
2024,2,Hino,HINO,Other Truck,3 seats,67,200
2024,2,Toyota,Camry,Sedan,5 seats,67,142
2024,2,Mitsubishi,Attrage,Sedan,5 seats,67,217
2024,2,Mitsubishi,Xpander (CKD),MPV,7 seats,55,139
2024,2,THACO TRUCK,Thaco dumptruck (SPV),,2 seats,53,79
2024,2,Toyota,Fortuner,SUV,8 seats,52,100
2024,2,Honda,Civic,Sedan,5 seats,42,171
2024,2,THACO KIA,Morning,Hatchback,5 seats,41,109
2024,2,Toyota,Innova,MPV,8 seats,41,103
2024,2,Ford,Explorer,SUV,7 seats,38,140
2024,2,Suzuki,Ertiga Hybrid,Hybrid,7 seats,38,465
2024,2,VINAMOTOR,Hyundai,Large bus Medium truck Light truck Small truck,29-80 Seats,36,63
2024,2,Toyota,Fortuner (CBU),SUV,8 seats,34,49
2024,2,Suzuki,Swift,Hatchback,5 seats,34,132
2024,2,THACO KIA,Sorento,SUV,7 seats,33,92
2024,2,Toyota,Yaris Cross Hybrid,Hybrid,,28,80
2024,2,Mitsubishi,Outlander,SUV,7 seats,27,100
2024,2,Toyota,Innova Cross Hybrid,Hybrid,,24,31
2024,2,Toyota,Corolla,Sedan,5 seats,22,53
2024,2,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,19,142
2024,2,THACO KIA,Soluto,Sedan,5 seats,19,60
2024,2,Toyota,Landcruiser 200 GX 470,SUV,8 seats,19,35
2024,2,THACO MAZDA,Mazda 6,Sedan,5 seats,18,68
2024,2,THACO KIA,K5,Sedan,5 seats,16,50
2024,2,Toyota,Corolla Hybrid,Hybrid,6 seats,14,32
2024,2,Toyota,Camry Hybrid,Hybrid,,14,42
2024,2,Mitsubishi,Pajero Sport,SUV,7 seats,13,149
2024,2,Honda Honda,Accord,Sedan,5 seats,12,20
2024,2,Isuzu,D-Max,Pick-up,5 seats,11,29
2024,2,Suzuki,Carry Truck,Small truck,2 seats,11,283
2024,2,SAMCO,SAMCO B40 ~ B80,Large bus,40 seats,10,51
2024,2,Toyota,Corolla Cross Hybrid,Hybrid,,7,14
2024,2,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,6,19
2024,2,Isuzu,mu-X,SUV,7 seats,6,25
2024,2,BUS THACO,Minibus,Minibus,,3,20
2024,2,Toyota,Alphard,MPV,7 seats,3,9
2024,2,Suzuki,Super Carry Pro,Small truck,2 seats,3,11
2024,2,Toyota,Alphard Hybrid,Hybrid,8 seats,2,2
2024,2,2. V THACO KIA,AMAsendtomedia_Februa New Sorento HEV/PHEV,ry24 (without VEAM) Hybrid,Page 1 7 seats,1,
2024,2,Toyota,Yaris,Sedan,5 seats,1,8
2024,2,Honda,Civic TypeR,Others,5 seats,,5
2024,2,THACO MAZDA,BT-50,Pick-up,5 seats,,5
2024,2,SAMCO,Car carring truck,Car Carrying Truck (SPV),3 seats,,1
2024,2,SAMCO,Sewage suction truck,Sewage suction truck (SPV),3 seats,,4
2024,2,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),3 seats,,5
2024,2,Toyota,Innova Cross,MPV,7 seats,,10
2024,2,Suzuki,Ciaz,Sedan,5 seats,,3
2024,1,Mitsubishi,Xpander (CBU),MPV,395,1201,1201
2024,1,Ford,Ranger CKD,Pick-up,335,951,951
2024,1,THACO MAZDA,CX-5,Crossover,422,807,807
2024,1,Honda,HR-V,SUV,305,801,801
2024,1,Ford,Everest,SUV,383,785,785
2024,1,THACO KIA,Sonet,Crossover,344,710,710
2024,1,Toyota,Vios,Sedan,286,653,653
2024,1,THACO KIA,Seltos,Crossover,342,524,524
2024,1,Honda,CITY,Sedan,216,482,482
2024,1,Suzuki,XL7 Jimny,SUV,156,450,450
2024,1,Isuzu,Truck,Other Truck,138,445,445
2024,1,Suzuki,Ertiga Hybrid,Hybrid,102,427,427
2024,1,THACO MAZDA,Mazda3,Sedan,242,398,398
2024,1,Ford,Territory,MPV,160,390,390
2024,1,THACO MAZDA,Mazda2,Sedan,163,372,372
2024,1,THACO KIA,Carnival,MPV,94,339,339
2024,1,Honda,BR-V,MPV,101,328,328
2024,1,THACO TRUCK,Thaco truck,Light truck Dump truck (SPV),85,325,325
2024,1,THACO KIA,Carens,SUV,63,304,304
2024,1,Toyota,Yaris Cross,SUV,100,282,282
2024,1,Suzuki,Carry Truck,Small truck,268,272,272
2024,1,Toyota,Raize,SUV,57,263,263
2024,1,Toyota,Veloz,MPV,59,253,253
2024,1,Ford,Transit,Minibus,106,251,251
2024,1,Honda,CR-V (CKD),SUV,104,235,235
2024,1,THACO PREMIUM,Peugeot SUV,peugeot,102,224,224
2024,1,Ford,Ranger CBU,Pick-up,88,192,192
2024,1,Suzuki,Carry Blind Van,Van,116,188,188
2024,1,THACO KIA,K3,Sedan,90,175,175
2024,1,THACO MAZDA,CX-8,SUV,69,172,172
2024,1,Toyota,Corolla Cross,SUV,79,164,164
2024,1,Mitsubishi,Attrage,Sedan,71,150,150
2024,1,Mitsubishi,Triton,Pick-up,78,149,149
2024,1,Suzuki,Carry Pro CKD,Small truck,108,148,148
2024,1,THACO MAZDA,CX-3,SUV,46,141,141
2024,1,Mitsubishi,Pajero Sport,SUV,117,136,136
2024,1,BUS THACO,Thaco 28 45 seats,Large bus,64,133,133
2024,1,Hino,HINO,Other Truck,49,133,133
2024,1,THACO TRUCK,K2700 (K200),Small truck,73,131,131
2024,1,Honda,Civic,Sedan,21,129,129
2024,1,Toyota,Avanza,MPV,23,127,127
2024,1,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,43,123,123
2024,1,THACO TRUCK,K3000 (K250),Small truck,62,122,122
2024,1,THACO KIA,Sportage,SUV,60,113,113
2024,1,Ford,Explorer,SUV,54,102,102
2024,1,Suzuki,Swift,Hatchback,48,98,98
2024,1,Toyota,Wigo,Sedan,29,84,84
2024,1,Mitsubishi,Xpander (CKD),MPV,11,84,84
2024,1,Toyota,Camry,Sedan,29,75,75
2024,1,Mitsubishi,Outlander,SUV,32,73,73
2024,1,THACO KIA,Morning,Hatchback,41,68,68
2024,1,Toyota,Innova,MPV,8,62,62
2024,1,THACO KIA,Sorento,SUV,32,59,59
2024,1,Toyota,Yaris Cross Hybrid,Hybrid,23,52,52
2024,1,THACO MAZDA,Mazda 6,Sedan,17,50,50
2024,1,Toyota,Fortuner,SUV,14,48,48
2024,1,THACO KIA,Soluto,Sedan,23,41,41
2024,1,SAMCO,SAMCO B40 ~ B80,Large bus,11,41,41
2024,1,Honda,CR-V Hybrid,Hybrid,16,35,35
2024,1,THACO KIA,K5,Sedan,10,34,34
2024,1,Toyota,Corolla,Sedan,16,31,31
2024,1,Toyota,Camry Hybrid,Hybrid,8,28,28
2024,1,VINAMOTOR,Hyundai,Large bus Medium truck Light truck Small truck,15,27,27
2024,1,THACO MAZDA,CX-30,SUV,5,27,27
2024,1,THACO TRUCK,Thaco dumptruck (SPV),,11,26,26
2024,1,Isuzu,mu-X,SUV,9,19,19
2024,1,Isuzu,D-Max,Pick-up,11,18,18
2024,1,Toyota,Corolla Hybrid,Hybrid,9,18,18
2024,1,BUS THACO,Minibus,Minibus,2,17,17
2024,1,Toyota,Landcruiser 200 GX 470,SUV,8,16,16
2024,1,Toyota,Fortuner (CBU),SUV,2,15,15
2024,1,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,11,13,13
2024,1,Toyota,Innova Cross,MPV,2,10,10
2024,1,Honda Honda,Accord,Sedan,2,8,8
2024,1,Suzuki,Super Carry Pro,Small truck,1,8,8
2024,1,Toyota,Innova Cross Hybrid,Hybrid,2,7,7
2024,1,Toyota,Yaris,Sedan,7,7,7
2024,1,Toyota,Corolla Cross Hybrid,Hybrid,,7,7
2024,1,Toyota,Alphard,MPV,1,6,6
2024,1,Honda,Civic TypeR,Others,1,5,5
2024,1,THACO MAZDA,BT-50,Pick-up,,5,5
2024,1,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),,5,5
2024,1,SAMCO,Sewage suction truck,Sewage suction truck (SPV),,4,4
2024,1,Suzuki,Ciaz,Sedan,,3,3
2024,1,THACO KIA,New Sorento HEV/PHEV,Hybrid,2,2,2
2024,1,SAMCO,Car carring truck,Car Carrying Truck (SPV),,1,1
2024,1,No 1. VA,MVAehsicelen Tdypteomedia_January24 (without VEAM) Pag,,eN o2rth,,
2024,1,SAMCO 1. VA,MPrAisosneern tradnstpoormt veehidcleia_January24,(Pwrisoitnhero truants pVortE vAehMicle) (SPV) Pag,e 1,,
